pair_id,layer,intervention,observed,previous,absolute_delta
scientist_Einstein_into_Newton,22,previous_P02_source_curve,0.927536231884058,0.9558823529411765,0.028346121057118534
scientist_Einstein_into_Newton,23,previous_P02_source_curve,0.855072463768116,0.8676470588235294,0.012574595055413473
scientist_Einstein_into_Newton,24,previous_P02_source_curve,0.43478260869565216,0.4411764705882353,0.006393861892583119
scientist_Einstein_into_Newton,25,previous_P02_source_curve,0.463768115942029,0.45588235294117646,0.00788576300085253
scientist_Einstein_into_Newton,26,previous_P02_source_curve,0.18840579710144928,0.20588235294117646,0.01747655583972718
scientist_Einstein_into_Newton,27,previous_P02_source_curve,0.18840579710144928,0.19117647058823528,0.0027706734867860017
scientist_Einstein_into_Newton,28,previous_P02_source_curve,0.18840579710144928,0.19117647058823528,0.0027706734867860017
scientist_Einstein_into_Newton,29,previous_P02_source_curve,0.17391304347826086,0.17647058823529413,0.0025575447570332643
scientist_Einstein_into_Newton,30,previous_P02_source_curve,0.15942028985507245,0.17647058823529413,0.01705029838022168
scientist_Einstein_into_Newton,31,previous_P02_source_curve,0.15942028985507245,0.14705882352941177,0.01236146632566068
scientist_Einstein_into_Newton,32,previous_P02_source_curve,0.14492753623188406,0.14705882352941177,0.0021312872975277064
scientist_Einstein_into_Newton,33,previous_P02_source_curve,0.13043478260869565,0.1323529411764706,0.0019181585677749413
scientist_Einstein_into_Newton,34,previous_P02_source_curve,0.0,0.014705882352941176,0.014705882352941176
scientist_Einstein_into_Newton,35,previous_P02_source_curve,0.0,0.0,0.0
scientist_Einstein_into_Newton,0,previous_direct_P10_curve,-0.014492753623188406,0.0,0.014492753623188406
